"Year","County","Population","Area","Urban_pop","Density","Prop_urban"
1890,"Holmes",21139,424.0182617,0,49.8539848619921,0
1890,"Huron",31949,494.5126957,9228,64.607036943258,0.288835331309274
1890,"Jackson",28408,421.4991208,8697,67.3975308562494,0.306146156012391
1890,"Jefferson",39415,410.8725212,15930,95.9299976666339,0.404160852467335
1890,"Knox",27600,529.5310711,6027,52.1215873936656,0.218369565217391
1890,"Lake",18235,231.713917,4755,78.6961794789391,0.260762270359199
1890,"Lawrence",39556,457.2767256,10939,86.5034185767884,0.27654464556578
1890,"Licking",43279,688.3791723,14270,62.8708737008951,0.329721111855634
1890,"Logan",27386,466.7751359,4245,58.6706486565451,0.155006207551304
1890,"Lorain",40295,494.6682882,14850,81.4586278546893,0.368532075939943
1890,"Lucas",102296,347.0145405,81434,294.788800067587,0.796062407132244
1890,"Madison",20057,465.9406905,3313,43.0462511837652,0.16517923916837
1890,"Mahoning",55979,423.3810368,33220,132.218959127458,0.593436824523482
1890,"Marion",24727,404.14415,8327,61.1836148067465,0.336757390706515
1890,"Medina",21742,423.1117488,0,51.3859519657942,0
1890,"Meigs",29813,432.3764235,7937,68.9514931426413,0.26622614295777
1890,"Mercer",27220,473.2922692,2702,57.5120317219836,0.0992652461425422
1890,"Miami",39754,409.2189093,13584,97.1460484756245,0.341701464003622
1890,"Monroe",25175,457.4577711,0,55.0324020935623,0
1890,"Montgomery",100852,464.3444281,64172,217.192226065176,0.636298734779677
1890,"Morgan",19143,421.8582103,0,45.3778059371813,0
1890,"Morrow",18120,407.3550166,0,44.4820838374327,0
1890,"Muskingum",51210,672.5903452,21009,76.1384702671762,0.410251903925015
1890,"Noble",20753,404.5847632,0,51.2945663990344,0
1890,"Ottawa",21974,267.0984085,0,82.269303375501,0
1890,"Paulding",25932,418.8962125,0,61.9055489789132,0
1890,"Perry",31151,412.5924782,6048,75.50064929904,0.194151070591634
1890,"Pickaway",26959,506.7893478,6556,53.1956721604952,0.243184094365518
1890,"Pike",17482,443.941743,0,39.3790407765282,0
1890,"Portage",27868,507.1042042,6918,54.9551744378932,0.248241710922922
1890,"Preble",23421,426.3253099,2934,54.9369213042822,0.125272191622903
1890,"Putnam",30188,484.2260971,0,62.3427778486002,0
1890,"Richland",38072,500.3257215,13473,76.0944288170082,0.353882118092036
1890,"Ross",39454,692.9600379,11288,56.9354621365533,0.286105337861814
1890,"Sandusky",30617,412.3483058,8160,74.250335382365,0.266518600777346
1890,"Scioto",35377,616.0733749,12394,57.4233548166926,0.350340616784917
1890,"Seneca",40869,552.3652955,16686,73.9890799312536,0.408280114512222
1890,"Shelby",24707,411.0359548,4850,60.1090968113041,0.196300643542316
1890,"Stark",84170,580.9081748,43888,144.893812225966,0.521420933824403
1890,"Summit",54089,420.0610528,30215,128.764615618275,0.558616354526798
1890,"Trumbull",42373,634.714985,10262,66.7590981801068,0.242182521888939
1890,"Tuscarawas",46618,571.4823452,14693,81.5738235687495,0.31517868634433
1890,"Union",22860,436.9747083,2810,52.314240540223,0.122922134733158
1890,"Van Wert",29671,410.4847746,7697,72.2828271253499,0.259411546628021
1890,"Vinton",16045,414.9590297,0,38.6664678958786,0
1890,"Warren",25468,407.1390756,5779,62.5535634536377,0.226912203549552
1890,"Washington",42380,640.1477126,8273,66.2034701770174,0.195210004719207
1890,"Wayne",39005,556.3108323,5901,70.1136805816607,0.15128829637226
1890,"Williams",24897,423.0502233,3068,58.8511685581706,0.123227698116239
1890,"Wood",44392,620.5390077,6324,71.5378073725566,0.142458100558659
1890,"Wyandot",21722,407.620576,3572,53.2897534593543,0.164441579965012
1900,"Adams",26328,585.7856879,0,44.9447648582607,0
1900,"Allen",47976,406.8799787,24012,117.911921233592,0.500500250125062
1900,"Ashland",21184,426.8442626,4087,49.6293422593142,0.192928625377643
1900,"Ashtabula",51448,709.7655449,20082,72.4859080152286,0.390335873114601
1900,"Athens",38730,508.5371204,8487,76.1596321022468,0.219132455460883
1900,"Auglaize",31192,401.7178055,9274,77.6465458412448,0.297319825596307
1900,"Belmont",60875,541.3875198,25356,112.442562441204,0.416525667351129
1900,"Brown",28237,495.21664,0,57.0194894904985,0
1900,"Butler",56870,470.2001799,33129,120.948486264073,0.582539124318621
1900,"Carroll",16811,399.0057851,0,42.1322212052308,0
1900,"Champaign",26642,429.7047661,6808,62.0007086302597,0.255536371143308
1900,"Clark",58939,403.7946845,38253,145.962793128348,0.649026960077368
1900,"Clermont",31610,457.6712534,0,69.0670426975084,0
1900,"Clinton",24202,412.2846827,3613,58.7021565814771,0.149285183042724
